fingerprint_resets_at_utc,plan,events,files,first,last,min_pct,max_pct,delta_pct,tokens_total,tokens_input,tokens_cached_input,tokens_output,pct_per_100M_total_tokens,pct_per_1M_uncached_plus_output
2026-09-30T17:25Z,,22,5,2026-09-23T17:25:03.885Z,2026-09-23T17:26:35.514Z,0.0,0.0,0.0,2592292,2589629,2572544,2663,,
2026-09-30T17:26Z,,18,5,2026-09-23T17:26:10.363Z,2026-09-23T17:27:36.535Z,0.0,0.0,0.0,2038313,2036566,2023296,1747,,
2026-09-30T17:27Z,,17,5,2026-09-23T17:27:10.033Z,2026-09-23T17:28:23.315Z,0.0,0.0,0.0,2167853,2166350,2153216,1503,,
2026-09-30T17:28Z,,16,5,2026-09-23T17:28:04.725Z,2026-09-23T17:29:23.278Z,0.0,0.0,0.0,1902287,1901022,1881728,1265,,
2026-09-30T17:29Z,,16,5,2026-09-23T17:29:20.883Z,2026-09-23T17:30:28.483Z,0.0,0.0,0.0,2033507,2030835,2017280,2672,,
2026-09-30T17:30Z,,19,5,2026-09-23T17:30:05.843Z,2026-09-23T17:31:36.417Z,0.0,0.0,0.0,2470152,2468461,2454784,1691,,
2026-09-30T17:31Z,,15,5,2026-09-23T17:31:12.565Z,2026-09-23T17:32:36.464Z,0.0,0.0,0.0,1972000,1970366,1951488,1634,,
2026-09-30T17:32Z,,16,5,2026-09-23T17:32:10.205Z,2026-09-23T17:33:29.507Z,0.0,0.0,0.0,2305248,2303537,2292992,1711,,
2026-09-30T17:33Z,,19,5,2026-09-23T17:33:10.234Z,2026-09-23T17:34:35.293Z,0.0,0.0,0.0,2671818,2670016,2655104,1802,,
2026-09-30T17:34Z,,13,5,2026-09-23T17:34:12.084Z,2026-09-23T17:35:36.145Z,0.0,0.0,0.0,1900373,1899029,1889536,1344,,
2026-09-30T17:35Z,,14,5,2026-09-23T17:35:17.149Z,2026-09-23T17:36:22.766Z,0.0,0.0,0.0,1889425,1887995,1877248,1430,,
2026-09-30T17:36Z,,4,4,2026-09-23T17:36:12.767Z,2026-09-23T17:37:24.318Z,0.0,0.0,0.0,495370,495176,493184,194,,
2026-09-30T17:39Z,,6,4,2026-09-23T17:39:14.270Z,2026-09-23T17:40:27.067Z,0.0,0.0,0.0,587351,586798,582272,553,,
2026-09-30T17:40Z,,18,5,2026-09-23T17:40:12.403Z,2026-09-23T17:41:17.211Z,0.0,0.0,0.0,2649586,2647625,2634112,1961,,
2026-09-30T17:41Z,,17,5,2026-09-23T17:41:10.437Z,2026-09-23T17:42:31.725Z,0.0,0.0,0.0,2565976,2564004,2402944,1972,,
2026-09-30T17:42Z,,17,5,2026-09-23T17:42:14.516Z,2026-09-23T17:43:28.568Z,0.0,0.0,0.0,2761194,2759412,2745856,1782,,
2026-09-30T17:43Z,,18,5,2026-09-23T17:43:06.968Z,2026-09-23T17:44:24.504Z,0.0,0.0,0.0,2854889,2852926,2835840,1963,,
2026-09-30T17:44Z,,18,5,2026-09-23T17:44:11.363Z,2026-09-23T17:45:31.887Z,0.0,0.0,0.0,3074728,3071640,3053952,3088,,
2026-09-30T17:45Z,,18,5,2026-09-23T17:45:15.344Z,2026-09-23T17:46:19.238Z,0.0,0.0,0.0,2916415,2914588,2901120,1827,,
2026-09-30T17:46Z,,17,5,2026-09-23T17:46:11.360Z,2026-09-23T17:47:34.551Z,0.0,0.0,0.0,2805428,2803661,2790400,1767,,
2026-09-30T17:47Z,,15,5,2026-09-23T17:47:08.579Z,2026-09-23T17:48:19.003Z,0.0,0.0,0.0,2785453,2783997,2772864,1456,,
2026-09-30T17:48Z,,18,5,2026-09-23T17:48:10.421Z,2026-09-23T17:49:27.359Z,0.0,0.0,0.0,3069694,3067820,3053440,1874,,
2026-09-30T17:49Z,,17,5,2026-09-23T17:49:14.259Z,2026-09-23T17:50:33.977Z,0.0,0.0,0.0,3062508,3060916,3046656,1592,,
2026-09-30T17:50Z,,13,5,2026-09-23T17:50:07.084Z,2026-09-23T17:51:28.542Z,0.0,0.0,0.0,2004876,2003888,1995904,988,,
2026-09-30T17:51Z,,12,4,2026-09-23T17:51:28.435Z,2026-09-23T17:52:08.178Z,0.0,0.0,0.0,832182,830923,822528,1259,,
2026-09-30T17:52Z,,19,4,2026-09-23T17:52:03.386Z,2026-09-23T17:53:18.405Z,0.0,0.0,0.0,1503070,1501302,1486208,1768,,
2026-09-30T17:53Z,,16,4,2026-09-23T17:53:08.721Z,2026-09-23T17:54:20.516Z,0.0,0.0,0.0,1162894,1161362,1148800,1532,,
2026-09-30T17:54Z,,19,4,2026-09-23T17:54:02.603Z,2026-09-23T17:55:27.374Z,0.0,0.0,0.0,1561875,1560201,1544960,1674,,
2026-09-30T17:55Z,,19,4,2026-09-23T17:55:06.182Z,2026-09-23T17:56:35.276Z,0.0,0.0,0.0,1747660,1745816,1729408,1844,,
2026-09-30T17:56Z,,17,4,2026-09-23T17:56:04.790Z,2026-09-23T17:57:33.807Z,0.0,0.0,0.0,1699949,1698476,1685248,1473,,
2026-09-30T17:57Z,,17,4,2026-09-23T17:57:04.517Z,2026-09-23T17:58:20.848Z,0.0,0.0,0.0,1602220,1600831,1587712,1389,,
2026-09-30T17:58Z,,17,4,2026-09-23T17:58:04.503Z,2026-09-23T17:59:23.074Z,0.0,0.0,0.0,1779536,1777909,1763584,1627,,
2026-09-30T17:59Z,,18,4,2026-09-23T17:59:10.967Z,2026-09-23T18:00:29.287Z,0.0,0.0,0.0,1954892,1953267,1938432,1625,,
2026-09-30T18:00Z,,18,4,2026-09-23T18:00:10.361Z,2026-09-23T18:01:41.021Z,0.0,0.0,0.0,2119071,2117394,2103680,1677,,
2026-09-30T18:01Z,,15,4,2026-09-23T18:01:10.246Z,2026-09-23T18:02:25.668Z,0.0,0.0,0.0,1911307,1909963,1897344,1344,,
2026-09-30T18:02Z,,17,4,2026-09-23T18:02:06.628Z,2026-09-23T18:03:26.716Z,0.0,0.0,0.0,2081069,2079665,2066560,1404,,
2026-09-30T18:03Z,,14,4,2026-09-23T18:03:10.528Z,2026-09-23T18:04:16.161Z,0.0,0.0,0.0,1774001,1772596,1760512,1405,,
2026-09-30T18:04Z,,19,4,2026-09-23T18:04:05.316Z,2026-09-23T18:05:32.770Z,0.0,0.0,0.0,2547904,2546241,2531072,1663,,
2026-09-30T18:05Z,,15,4,2026-09-23T18:05:08.794Z,2026-09-23T18:06:16.442Z,0.0,0.0,0.0,2107302,2106035,2094592,1267,,
2026-09-30T18:06Z,,18,4,2026-09-23T18:06:08.008Z,2026-09-23T18:07:23.076Z,0.0,0.0,0.0,2568104,2566337,2551552,1767,,
2026-09-30T18:07Z,,17,4,2026-09-23T18:07:07.819Z,2026-09-23T18:08:33.228Z,0.0,0.0,0.0,2541656,2540199,2527232,1457,,
2026-09-30T18:08Z,,16,4,2026-09-23T18:08:12.002Z,2026-09-23T18:09:37.604Z,0.0,0.0,0.0,2360296,2358917,2346240,1379,,
2026-09-30T18:09Z,,13,4,2026-09-23T18:09:09.463Z,2026-09-23T18:10:06.605Z,0.0,0.0,0.0,2084693,2083545,2073088,1148,,
2026-09-30T18:10Z,,16,4,2026-09-23T18:10:05.778Z,2026-09-23T18:11:18.169Z,0.0,0.0,0.0,2481546,2480046,2467072,1500,,
2026-09-30T18:11Z,,16,4,2026-09-23T18:11:05.427Z,2026-09-23T18:12:20.041Z,0.0,0.0,0.0,2632810,2631330,2618752,1480,,
2026-09-30T18:12Z,,18,4,2026-09-23T18:12:04.850Z,2026-09-23T18:13:28.078Z,0.0,0.0,0.0,2989411,2987883,2974080,1528,,
2026-09-30T18:13Z,,14,4,2026-09-23T18:13:12.182Z,2026-09-23T18:14:05.500Z,0.0,0.0,0.0,2457174,2456056,2445184,1118,,
2026-09-30T18:14Z,,14,4,2026-09-23T18:14:10.968Z,2026-09-23T18:15:17.532Z,0.0,0.0,0.0,2411401,2410106,2398976,1295,,
2026-09-30T18:15Z,,16,4,2026-09-23T18:15:07.699Z,2026-09-23T18:16:18.796Z,0.0,0.0,0.0,2874736,2873308,2860416,1428,,
2026-09-30T18:16Z,,13,4,2026-09-23T18:16:11.533Z,2026-09-23T18:17:25.810Z,0.0,0.0,0.0,2223063,2220718,2205184,2345,,
2026-09-30T18:17Z,,13,4,2026-09-23T18:17:21.579Z,2026-09-23T18:18:32.618Z,0.0,0.0,0.0,2363181,2360385,2348416,2796,,
2026-09-30T18:18Z,,13,4,2026-09-23T18:18:07.595Z,2026-09-23T18:19:55.711Z,0.0,0.0,0.0,2306462,2304581,2293760,1881,,
2026-09-30T18:19Z,,12,4,2026-09-23T18:19:10.083Z,2026-09-23T18:20:09.386Z,0.0,0.0,0.0,2047984,2046825,2016768,1159,,
2026-09-30T18:20Z,,17,4,2026-09-23T18:20:09.364Z,2026-09-23T18:21:29.503Z,0.0,0.0,0.0,2349420,2347001,2300672,2419,,
2026-09-30T18:21Z,,14,4,2026-09-23T18:21:09.140Z,2026-09-23T18:22:35.051Z,0.0,0.0,0.0,2498069,2496807,2485632,1262,,
2026-09-30T18:22Z,,13,4,2026-09-23T18:22:04.437Z,2026-09-23T18:23:44.902Z,0.0,0.0,0.0,2038421,2037247,2026752,1174,,
2026-09-30T18:23Z,,11,4,2026-09-23T18:23:12.435Z,2026-09-23T18:24:28.392Z,0.0,0.0,0.0,785834,784556,532480,1278,,
2026-09-30T18:24Z,,16,4,2026-09-23T18:24:09.251Z,2026-09-23T18:25:23.214Z,0.0,0.0,0.0,894298,892497,878464,1801,,
2026-09-30T18:25Z,,20,4,2026-09-23T18:25:03.746Z,2026-09-23T18:26:37.198Z,0.0,0.0,0.0,1244788,1242950,1100928,1838,,
2026-09-30T18:26Z,,13,3,2026-09-23T18:26:13.271Z,2026-09-23T18:27:31.510Z,0.0,0.0,0.0,779696,778620,768000,1076,,
2026-09-30T18:27Z,,14,3,2026-09-23T18:27:07.400Z,2026-09-23T18:28:21.053Z,0.0,0.0,0.0,846922,845646,833536,1276,,
2026-09-30T18:28Z,,15,3,2026-09-23T18:28:06.079Z,2026-09-23T18:29:07.092Z,0.0,0.0,0.0,1058838,1057542,1044992,1296,,
2026-09-30T18:29Z,,16,3,2026-09-23T18:29:08.284Z,2026-09-23T18:30:19.604Z,0.0,0.0,0.0,1205985,1204503,1190656,1482,,
2026-09-30T18:30Z,,13,3,2026-09-23T18:30:07.213Z,2026-09-23T18:31:34.886Z,0.0,0.0,0.0,1038422,1037270,1026560,1152,,
2026-09-30T18:31Z,,10,3,2026-09-23T18:31:04.700Z,2026-09-23T18:32:05.171Z,0.0,0.0,0.0,884788,883954,875520,834,,
2026-09-30T18:32Z,,15,3,2026-09-23T18:32:04.271Z,2026-09-23T18:33:19.697Z,0.0,0.0,0.0,1348638,1347303,1334784,1335,,
2026-09-30T18:33Z,,11,3,2026-09-23T18:33:07.560Z,2026-09-23T18:34:22.772Z,0.0,0.0,0.0,1051334,1050376,1041792,958,,
2026-09-30T18:34Z,,15,3,2026-09-23T18:34:07.307Z,2026-09-23T18:35:33.481Z,0.0,0.0,0.0,1491275,1489929,1477504,1346,,
2026-09-30T18:35Z,,8,3,2026-09-23T18:35:10.194Z,2026-09-23T18:37:02.352Z,0.0,0.0,0.0,748851,748228,742144,623,,
2026-09-30T19:25Z,,4,3,2026-09-23T19:25:53.631Z,2026-09-23T19:26:30.608Z,0.0,0.0,0.0,402649,402337,280960,312,,
2026-09-30T19:26Z,,17,6,2026-09-23T19:26:09.251Z,2026-09-23T19:27:35.761Z,0.0,0.0,0.0,2052938,2049617,2036864,3321,,
2026-09-30T19:27Z,,21,6,2026-09-23T19:27:10.824Z,2026-09-23T19:28:39.536Z,0.0,0.0,0.0,2563321,2558606,2520064,4715,,
2026-09-30T19:28Z,,22,6,2026-09-23T19:28:06.256Z,2026-09-23T19:29:33.055Z,0.0,0.0,0.0,2782109,2777112,2724352,4997,,
2026-09-30T19:29Z,,20,6,2026-09-23T19:29:08.823Z,2026-09-23T19:30:26.252Z,0.0,0.0,0.0,2898209,2893016,2863616,5193,,
2026-09-30T19:30Z,,20,6,2026-09-23T19:30:11.302Z,2026-09-23T19:31:14.988Z,0.0,0.0,0.0,2933869,2929995,2910080,3874,,
2026-09-30T19:31Z,,27,6,2026-09-23T19:31:07.600Z,2026-09-23T19:33:08.644Z,0.0,0.0,0.0,4425753,4418197,4393088,7556,,
2026-09-30T19:32Z,,15,5,2026-09-23T19:32:12.631Z,2026-09-23T19:33:20.766Z,0.0,0.0,0.0,2335407,2332753,2319744,2654,,
2026-09-30T19:33Z,,17,6,2026-09-23T19:33:12.474Z,2026-09-23T19:35:25.505Z,0.0,0.0,0.0,2657282,2650544,2636032,6738,,
2026-09-30T19:34Z,,23,5,2026-09-23T19:34:03.351Z,2026-09-23T19:37:02.376Z,0.0,0.0,0.0,3596075,3592233,3575936,3842,,
2026-09-30T19:35Z,,16,5,2026-09-23T19:35:09.650Z,2026-09-23T19:37:31.711Z,0.0,0.0,0.0,2502791,2496338,2460544,6453,,
2026-09-30T19:36Z,,5,4,2026-09-23T19:36:08.223Z,2026-09-23T19:36:41.894Z,0.0,0.0,0.0,696839,696031,682496,808,,
2026-09-30T20:59Z,,22222,124,2026-09-23T20:59:54.920Z,2026-09-25T04:00:24.962Z,0.0,100.0,100.0,3005413912,2999198107,2948615424,6215805,3.327,1.7606
2026-10-02T03:35Z,,7088,29,2026-09-25T04:07:38.748Z,2026-09-25T20:59:30.735Z,0.0,33.0,33.0,938740125,937007555,924616448,1732570,3.515,2.3365
