block_id,endpoint,tick,scheduled,start,end,outcome,secs
b1,L1,130,397410.623160,397410.923281,397411.633550,missed,0.580151
b1,L1,131,397412.623160,397412.873392,397413.534483,missed,0.559436
b1,L2,87,397411.623043,397411.931548,397414.161665,missed,2.077038
b1,L2,88,397414.623043,397414.825394,397415.055554,met,0.003569
b1,L1,132,397414.623160,397414.987566,397415.744645,missed,0.577021
b1,L1,133,397416.623160,397416.883907,397417.653389,missed,0.569234
b1,L2,89,397417.623043,397417.879829,397417.959892,met,0.001357
b1,L1,134,397418.623160,397418.828168,397419.520093,missed,0.563992
b1,L2,90,397420.623043,397420.925924,397421.639787,met,0.596960
b1,L1,135,397420.623160,397420.993619,397421.667006,missed,0.557920
b1,L1,136,397422.623160,397422.850317,397423.534666,missed,0.572652
b1,L2,91,397423.623043,397423.869725,397424.909061,met,0.943193
b1,L1,137,397424.623160,397424.902065,397425.027431,met,0.005160
b1,L1,138,397426.623160,397426.752751,397427.438046,missed,0.570498
b1,L2,92,397426.623043,397426.858675,397429.161461,missed,2.082848
b1,L1,139,397428.623160,397429.040196,397429.177971,timer_late,NA
b1,L1,140,397430.623160,397430.966925,397431.769464,missed,0.554261
b1,L2,93,397429.623043,397430.001067,397432.370599,missed,2.075519
b1,L1,141,397432.623160,397433.003181,397433.871770,missed,0.576004
b1,L2,94,397432.623043,397433.068295,397435.457630,missed,2.068667
b1,L1,142,397434.623160,397435.005612,397435.890623,missed,0.570583
b1,L1,143,397436.623160,397436.898513,397437.665227,missed,0.572058
b1,L2,95,397435.623043,397435.946148,397438.180703,missed,2.075101
b1,L1,144,397438.623160,397438.882084,397439.650364,missed,0.569834
b1,L2,96,397438.623043,397438.883103,397441.090709,missed,2.004367
b1,L1,145,397440.623160,397440.876800,397441.712006,missed,0.573072
b1,L1,146,397442.623160,397442.945996,397443.721136,missed,0.574310
b1,L2,97,397441.623043,397441.975042,397444.231925,missed,2.075270
b1,L1,147,397444.623160,397444.984400,397445.190922,met,0.002248
b1,L2,98,397444.623043,397445.084092,397447.501521,missed,2.070990
b1,L1,148,397446.623160,397446.990925,397447.631308,missed,0.518551
b1,L1,149,397448.623160,397448.920820,397449.679101,missed,0.573799
b1,L2,99,397447.623043,397447.842048,397449.691070,met,1.629664
b2,L1,0,397451.291984,397451.732712,397451.850581,timer_late,NA
b2,L2,0,397451.288547,397451.731417,397454.106269,missed,2.069879
b2,L1,1,397453.291984,397453.622333,397454.404570,missed,0.576387
b2,L1,2,397455.291984,397455.542634,397456.277121,missed,0.573259
b2,L2,1,397454.288547,397454.519728,397456.742245,missed,2.075985
b2,L1,3,397457.291984,397457.639986,397458.462759,missed,0.573491
b2,L2,2,397457.288547,397457.666584,397459.968414,missed,2.028481
b2,L1,4,397459.291984,397459.640362,397460.481576,missed,0.575425
b2,L2,3,397460.288547,397460.489639,397461.116874,met,0.494892
b2,L1,5,397461.291984,397461.528799,397461.699261,met,0.001429
b2,L1,6,397463.291984,397463.595315,397464.378474,missed,0.575186
b2,L2,4,397463.288547,397463.600828,397464.831921,met,1.149584
b2,L1,7,397465.291984,397465.558583,397465.746897,met,0.030479
b2,L2,5,397466.288547,397466.590022,397468.224697,met,1.544353
b2,L1,8,397467.291984,397467.561020,397468.267683,missed,0.549222
b2,L1,9,397469.291984,397469.517312,397470.271565,missed,0.570909
b2,L2,6,397469.288547,397469.507419,397471.760262,missed,2.050159
b2,L1,10,397471.291984,397471.578422,397471.904234,met,0.215614
b2,L2,7,397472.288547,397472.534225,397472.611092,met,0.001197
b2,L1,11,397473.291984,397473.516050,397474.247917,missed,0.576503
b2,L2,8,397475.288547,397475.455151,397475.578766,met,0.002468
b2,L1,12,397475.291984,397475.552348,397475.633791,met,0.001420
b2,L1,13,397477.291984,397477.577175,397478.312108,missed,0.557234
b2,L2,9,397478.288547,397478.502020,397479.344563,met,0.732272
b2,L1,14,397479.291984,397479.670587,397479.816717,met,0.001357
b2,L1,15,397481.291984,397481.572113,397482.450980,missed,0.575177
b2,L2,10,397481.288547,397481.653987,397483.966595,missed,2.073427
b2,L1,16,397483.291984,397483.565014,397484.216891,missed,0.533920
b2,L2,11,397484.288547,397484.527346,397484.664540,met,0.002930
b2,L1,17,397485.291984,397485.565056,397486.433212,missed,0.578221
