resets_at_utc,host_tokens_until_max,min_pct,max_pct,delta_pct,pct_per_100M_tokens
2026-09-30T10:51Z,1656758,0.0,0.0,0.0,
2026-09-30T10:52Z,1333062,0.0,0.0,0.0,
2026-09-30T10:53Z,1769461,0.0,0.0,0.0,
2026-09-30T10:54Z,1626345,0.0,0.0,0.0,
2026-09-30T10:55Z,1676448,0.0,0.0,0.0,
2026-09-30T10:56Z,1726541,0.0,0.0,0.0,
2026-09-30T10:57Z,1776619,0.0,0.0,0.0,
2026-09-30T10:58Z,1595961,0.0,0.0,0.0,
2026-09-30T10:59Z,1870470,0.0,0.0,0.0,
2026-09-30T11:00Z,1677352,0.0,0.0,0.0,
2026-09-30T11:01Z,1222154,0.0,0.0,0.0,
2026-09-30T11:02Z,123846,0.0,0.0,0.0,
2026-09-30T11:03Z,363460,0.0,0.0,0.0,
2026-09-30T11:04Z,488583,0.0,0.0,0.0,
2026-09-30T11:05Z,638110,0.0,0.0,0.0,
2026-09-30T11:06Z,615750,0.0,0.0,0.0,
2026-09-30T11:07Z,692083,0.0,0.0,0.0,
2026-09-30T11:08Z,849058,0.0,0.0,0.0,
2026-09-30T11:09Z,852328,0.0,0.0,0.0,
2026-09-30T11:10Z,928638,0.0,0.0,0.0,
2026-09-30T11:11Z,901449,0.0,0.0,0.0,
2026-09-30T11:12Z,962601,0.0,0.0,0.0,
2026-09-30T11:13Z,1025146,0.0,0.0,0.0,
2026-09-30T11:14Z,1211158,0.0,0.0,0.0,
2026-09-30T11:15Z,1287470,0.0,0.0,0.0,
2026-09-30T11:16Z,1084937,0.0,0.0,0.0,
2026-09-30T11:17Z,1278573,0.0,0.0,0.0,
2026-09-30T11:18Z,1341088,0.0,0.0,0.0,
2026-09-30T11:19Z,1402144,0.0,0.0,0.0,
2026-09-30T11:20Z,1464651,0.0,0.0,0.0,
2026-09-30T11:21Z,1353519,0.0,0.0,0.0,
2026-09-30T11:22Z,1580694,0.0,0.0,0.0,
2026-09-30T11:23Z,1643192,0.0,0.0,0.0,
2026-09-30T11:24Z,1704254,0.0,0.0,0.0,
2026-09-30T11:25Z,1766754,0.0,0.0,0.0,
2026-09-30T11:26Z,1621985,0.0,0.0,0.0,
2026-09-30T11:27Z,1670806,0.0,0.0,0.0,
2026-09-30T11:28Z,1719616,0.0,0.0,0.0,
2026-09-30T11:29Z,1321746,0.0,0.0,0.0,
2026-09-30T11:30Z,1805017,0.0,0.0,0.0,
2026-09-30T11:31Z,1853809,0.0,0.0,0.0,
2026-09-30T11:32Z,1902637,0.0,0.0,0.0,
2026-09-30T11:33Z,1459017,0.0,0.0,0.0,
2026-09-30T11:34Z,123617,0.0,0.0,0.0,
2026-09-30T11:35Z,362731,0.0,0.0,0.0,
2026-09-30T11:36Z,439212,0.0,0.0,0.0,
2026-09-30T11:37Z,515620,0.0,0.0,0.0,
2026-09-30T11:38Z,591976,0.0,0.0,0.0,
2026-09-30T11:39Z,598484,0.0,0.0,0.0,
2026-09-30T11:40Z,737287,0.0,0.0,0.0,
2026-09-30T11:41Z,985485,0.0,0.0,0.0,
2026-09-30T11:42Z,810864,0.0,0.0,0.0,
2026-09-30T11:43Z,973884,0.0,0.0,0.0,
2026-09-30T11:44Z,1050204,0.0,0.0,0.0,
2026-09-30T11:45Z,1010779,0.0,0.0,0.0,
2026-09-30T11:46Z,1195146,0.0,0.0,0.0,
2026-09-30T11:47Z,1402351,0.0,0.0,0.0,
2026-09-30T11:48Z,1078100,0.0,0.0,0.0,
2026-09-30T11:49Z,840576,0.0,0.0,0.0,
2026-09-30T11:50Z,1015703,0.0,0.0,0.0,
2026-09-30T11:51Z,1206110,0.0,0.0,0.0,
2026-09-30T11:52Z,1576231,0.0,0.0,0.0,
2026-09-30T11:53Z,1315862,0.0,0.0,0.0,
2026-09-30T11:54Z,1364617,0.0,0.0,0.0,
2026-09-30T11:55Z,1233685,0.0,0.0,0.0,
2026-09-30T11:56Z,1456048,0.0,0.0,0.0,
2026-09-30T11:57Z,1696664,0.0,0.0,0.0,
2026-09-30T11:58Z,1361670,0.0,0.0,0.0,
2026-09-30T11:59Z,996103,0.0,0.0,0.0,
2026-09-30T12:00Z,1425701,0.0,0.0,0.0,
2026-09-30T12:01Z,1252044,0.0,0.0,0.0,
2026-09-30T12:02Z,1495743,0.0,0.0,0.0,
2026-09-30T12:03Z,1311477,0.0,0.0,0.0,
2026-09-30T12:04Z,1791294,0.0,0.0,0.0,
2026-09-30T12:05Z,1607018,0.0,0.0,0.0,
2026-09-30T12:06Z,1645056,0.0,0.0,0.0,
2026-09-30T12:07Z,1681668,0.0,0.0,0.0,
2026-09-30T12:08Z,732652,0.0,0.0,0.0,
2026-09-30T12:09Z,296605,0.0,0.0,0.0,
2026-09-30T12:10Z,402596,0.0,0.0,0.0,
2026-09-30T12:11Z,479618,0.0,0.0,0.0,
2026-09-30T12:12Z,556199,0.0,0.0,0.0,
2026-09-30T12:13Z,699813,0.0,0.0,0.0,
2026-09-30T12:14Z,642048,0.0,0.0,0.0,
2026-09-30T12:15Z,785605,0.0,0.0,0.0,
2026-09-30T12:16Z,862020,0.0,0.0,0.0,
2026-09-30T12:17Z,938456,0.0,0.0,0.0,
2026-09-30T12:18Z,1014845,0.0,0.0,0.0,
2026-09-30T12:19Z,978316,0.0,0.0,0.0,
2026-09-30T12:20Z,1041417,0.0,0.0,0.0,
2026-09-30T12:21Z,977302,0.0,0.0,0.0,
2026-09-30T12:22Z,1026163,0.0,0.0,0.0,
2026-09-30T12:23Z,1075022,0.0,0.0,0.0,
2026-09-30T12:24Z,1123862,0.0,0.0,0.0,
2026-09-30T12:25Z,1172710,0.0,0.0,0.0,
2026-09-30T12:26Z,1377310,0.0,0.0,0.0,
2026-09-30T12:27Z,1439845,0.0,0.0,0.0,
2026-09-30T12:28Z,1331413,0.0,0.0,0.0,
2026-09-30T12:29Z,1380212,0.0,0.0,0.0,
2026-09-30T12:30Z,1428996,0.0,0.0,0.0,
2026-09-30T12:31Z,1290040,0.0,0.0,0.0,
2026-09-30T12:32Z,1714308,0.0,0.0,0.0,
2026-09-30T12:33Z,1176934,0.0,0.0,0.0,
2026-09-30T12:34Z,1407406,0.0,0.0,0.0,
2026-09-30T12:35Z,1236993,0.0,0.0,0.0,
2026-09-30T12:36Z,1264952,0.0,0.0,0.0,
2026-09-30T12:37Z,1293129,0.0,0.0,0.0,
2026-09-30T12:38Z,1321312,0.0,0.0,0.0,
2026-09-30T12:39Z,1122424,0.0,0.0,0.0,
2026-09-30T12:40Z,1371645,0.0,0.0,0.0,
2026-09-30T12:41Z,1634567,0.0,0.0,0.0,
2026-09-30T12:42Z,1191022,0.0,0.0,0.0,
2026-09-30T12:43Z,1454118,0.0,0.0,0.0,
2026-09-30T12:44Z,490836,0.0,0.0,0.0,
2026-09-30T12:45Z,295817,0.0,0.0,0.0,
2026-09-30T12:46Z,401328,0.0,0.0,0.0,
2026-09-30T12:47Z,529691,0.0,0.0,0.0,
2026-09-30T12:48Z,503027,0.0,0.0,0.0,
2026-09-30T12:49Z,631497,0.0,0.0,0.0,
2026-09-30T12:50Z,560402,0.0,0.0,0.0,
2026-09-30T12:51Z,769552,0.0,0.0,0.0,
2026-09-30T12:52Z,670942,0.0,0.0,0.0,
2026-09-30T12:53Z,907739,0.0,0.0,0.0,
2026-09-30T12:54Z,781449,0.0,0.0,0.0,
2026-09-30T12:55Z,1045936,0.0,0.0,0.0,
2026-09-30T12:56Z,892011,0.0,0.0,0.0,
2026-09-30T12:57Z,1184093,0.0,0.0,0.0,
2026-09-30T12:58Z,1130968,0.0,0.0,0.0,
2026-09-30T12:59Z,1057844,0.0,0.0,0.0,
2026-09-30T13:00Z,1106990,0.0,0.0,0.0,
2026-09-30T13:01Z,1009308,0.0,0.0,0.0,
2026-09-30T13:02Z,1352172,0.0,0.0,0.0,
2026-09-30T13:03Z,1254492,0.0,0.0,0.0,
2026-09-30T13:04Z,809386,0.0,0.0,0.0,
2026-09-30T13:05Z,996183,0.0,0.0,0.0,
2026-09-30T13:06Z,1371266,0.0,0.0,0.0,
2026-09-30T13:07Z,704071,0.0,0.0,0.0,
2026-09-30T13:08Z,1445018,0.0,0.0,0.0,
2026-09-30T13:09Z,1116030,0.0,0.0,0.0,
2026-09-30T13:10Z,1143687,0.0,0.0,0.0,
2026-09-30T13:11Z,973839,0.0,0.0,0.0,
2026-09-30T13:12Z,1396506,0.0,0.0,0.0,
2026-09-30T13:13Z,1433430,0.0,0.0,0.0,
2026-09-30T13:14Z,1471794,0.0,0.0,0.0,
2026-09-30T13:15Z,1073712,0.0,0.0,0.0,
2026-09-30T13:18Z,435006,0.0,0.0,0.0,
2026-09-30T13:19Z,1547083,0.0,0.0,0.0,
2026-09-30T13:20Z,674045,0.0,0.0,0.0,
2026-09-30T13:21Z,681679,0.0,0.0,0.0,
2026-09-30T13:22Z,458054,0.0,0.0,0.0,
2026-09-30T13:23Z,1392600,0.0,0.0,0.0,
2026-09-30T13:24Z,1899822,0.0,0.0,0.0,
2026-09-30T13:25Z,1457133,0.0,0.0,0.0,
2026-09-30T13:26Z,91768,0.0,0.0,0.0,
2026-09-30T13:27Z,354666,0.0,0.0,0.0,
2026-09-30T13:28Z,526697,0.0,0.0,0.0,
2026-09-30T13:29Z,523044,0.0,0.0,0.0,
2026-09-30T13:30Z,599400,0.0,0.0,0.0,
2026-09-30T13:31Z,747223,0.0,0.0,0.0,
2026-09-30T13:32Z,840392,0.0,0.0,0.0,
2026-09-30T13:33Z,843851,0.0,0.0,0.0,
2026-09-30T13:34Z,730055,0.0,0.0,0.0,
2026-09-30T13:35Z,778864,0.0,0.0,0.0,
2026-09-30T13:36Z,827701,0.0,0.0,0.0,
2026-09-30T13:37Z,989231,0.0,0.0,0.0,
2026-09-30T13:38Z,812807,0.0,0.0,0.0,
2026-09-30T13:39Z,1225521,0.0,0.0,0.0,
2026-09-30T13:40Z,1035368,0.0,0.0,0.0,
2026-09-30T13:41Z,1222824,0.0,0.0,0.0,
2026-09-30T13:42Z,1285334,0.0,0.0,0.0,
2026-09-30T13:43Z,1041782,0.0,0.0,0.0,
2026-09-30T13:44Z,1236772,0.0,0.0,0.0,
2026-09-30T13:45Z,1450107,0.0,0.0,0.0,
2026-09-30T13:46Z,1340521,0.0,0.0,0.0,
2026-09-30T13:47Z,1389319,0.0,0.0,0.0,
2026-09-30T13:48Z,1438150,0.0,0.0,0.0,
2026-09-30T13:49Z,1486999,0.0,0.0,0.0,
2026-09-30T13:50Z,1340804,0.0,0.0,0.0,
2026-09-30T13:51Z,981213,0.0,0.0,0.0,
2026-09-30T13:52Z,1609045,0.0,0.0,0.0,
2026-09-30T13:53Z,1657887,0.0,0.0,0.0,
2026-09-30T13:54Z,1490357,0.0,0.0,0.0,
2026-09-30T13:55Z,1528465,0.0,0.0,0.0,
2026-09-30T13:56Z,1792189,0.0,0.0,0.0,
2026-09-30T13:57Z,1841023,0.0,0.0,0.0,
2026-09-30T13:58Z,1650561,0.0,0.0,0.0,
2026-09-30T13:59Z,1688659,0.0,0.0,0.0,
2026-09-30T14:00Z,489239,0.0,0.0,0.0,
2026-09-30T14:01Z,295539,0.0,0.0,0.0,
2026-09-30T14:02Z,400951,0.0,0.0,0.0,
2026-09-30T14:03Z,582215,0.0,0.0,0.0,
2026-09-30T14:04Z,569453,0.0,0.0,0.0,
2026-09-30T14:05Z,646354,0.0,0.0,0.0,
2026-09-30T14:06Z,722961,0.0,0.0,0.0,
2026-09-30T14:07Z,799472,0.0,0.0,0.0,
2026-09-30T14:08Z,967348,0.0,0.0,0.0,
2026-09-30T14:09Z,959948,0.0,0.0,0.0,
2026-09-30T14:10Z,929626,0.0,0.0,0.0,
2026-09-30T14:11Z,1105075,0.0,0.0,0.0,
2026-09-30T14:12Z,939059,0.0,0.0,0.0,
2026-09-30T14:13Z,861416,0.0,0.0,0.0,
2026-09-30T14:14Z,1163327,0.0,0.0,0.0,
2026-09-30T14:15Z,1364663,0.0,0.0,0.0,
2026-09-30T14:16Z,1146675,0.0,0.0,0.0,
2026-09-30T14:17Z,1195542,0.0,0.0,0.0,
2026-09-30T14:18Z,1085825,0.0,0.0,0.0,
2026-09-30T14:19Z,1123946,0.0,0.0,0.0,
2026-09-30T14:20Z,1329917,0.0,0.0,0.0,
2026-09-30T14:21Z,1378749,0.0,0.0,0.0,
2026-09-30T14:22Z,1427542,0.0,0.0,0.0,
2026-09-30T14:23Z,1476396,0.0,0.0,0.0,
2026-09-30T14:24Z,1139340,0.0,0.0,0.0,
2026-09-30T14:25Z,1363616,0.0,0.0,0.0,
2026-09-30T14:26Z,1198890,0.0,0.0,0.0,
2026-09-30T14:27Z,1433770,0.0,0.0,0.0,
2026-09-30T14:28Z,1683987,0.0,0.0,0.0,
2026-09-30T14:29Z,1295066,0.0,0.0,0.0,
2026-09-30T14:30Z,1769500,0.0,0.0,0.0,
2026-09-30T14:31Z,1588005,0.0,0.0,0.0,
2026-09-30T14:32Z,1626097,0.0,0.0,0.0,
2026-09-30T14:33Z,1662753,0.0,0.0,0.0,
2026-09-30T14:34Z,1700841,0.0,0.0,0.0,
2026-09-30T14:35Z,60191,0.0,0.0,0.0,
2026-09-30T14:36Z,387831,0.0,0.0,0.0,
2026-09-30T14:37Z,434515,0.0,0.0,0.0,
2026-09-30T14:38Z,403942,0.0,0.0,0.0,
2026-09-30T14:39Z,575299,0.0,0.0,0.0,
2026-09-30T14:40Z,653558,0.0,0.0,0.0,
2026-09-30T14:41Z,731803,0.0,0.0,0.0,
2026-09-30T14:42Z,809956,0.0,0.0,0.0,
2026-09-30T14:43Z,795477,0.0,0.0,0.0,
2026-09-30T14:44Z,663078,0.0,0.0,0.0,
2026-09-30T14:45Z,1013219,0.0,0.0,0.0,
2026-09-30T14:46Z,755407,0.0,0.0,0.0,
2026-09-30T14:47Z,910588,0.0,0.0,0.0,
2026-09-30T14:48Z,1208559,0.0,0.0,0.0,
2026-09-30T14:49Z,1154836,0.0,0.0,0.0,
2026-09-30T14:50Z,1079347,0.0,0.0,0.0,
2026-09-30T14:51Z,1129394,0.0,0.0,0.0,
2026-09-30T14:52Z,1179385,0.0,0.0,0.0,
2026-09-30T14:53Z,1229374,0.0,0.0,0.0,
2026-09-30T14:54Z,1279367,0.0,0.0,0.0,
2026-09-30T14:55Z,1329387,0.0,0.0,0.0,
2026-09-30T14:56Z,1203880,0.0,0.0,0.0,
2026-09-30T14:57Z,1423096,0.0,0.0,0.0,
2026-09-30T14:58Z,1473081,0.0,0.0,0.0,
2026-09-30T14:59Z,1523085,0.0,0.0,0.0,
2026-09-30T15:00Z,1374023,0.0,0.0,0.0,
2026-09-30T15:01Z,1616728,0.0,0.0,0.0,
2026-09-30T15:02Z,1245326,0.0,0.0,0.0,
2026-09-30T15:03Z,1704136,0.0,0.0,0.0,
2026-09-30T15:04Z,1531750,0.0,0.0,0.0,
2026-09-30T15:05Z,1570712,0.0,0.0,0.0,
2026-09-30T15:06Z,1376462,0.0,0.0,0.0,
2026-09-30T15:07Z,1404554,0.0,0.0,0.0,
2026-09-30T15:08Z,1432649,0.0,0.0,0.0,
2026-09-30T15:09Z,1460712,0.0,0.0,0.0,
2026-09-30T15:10Z,91948,0.0,0.0,0.0,
2026-09-30T15:11Z,396069,0.0,0.0,0.0,
2026-09-30T15:12Z,442469,0.0,0.0,0.0,
2026-09-30T15:13Z,465386,0.0,0.0,0.0,
2026-09-30T15:14Z,590885,0.0,0.0,0.0,
2026-09-30T15:15Z,669086,0.0,0.0,0.0,
2026-09-30T15:16Z,591553,0.0,0.0,0.0,
2026-09-30T15:17Z,641549,0.0,0.0,0.0,
2026-09-30T15:18Z,781119,0.0,0.0,0.0,
2026-09-30T15:19Z,651894,0.0,0.0,0.0,
2026-09-30T15:20Z,893609,0.0,0.0,0.0,
2026-09-30T15:21Z,957572,0.0,0.0,0.0,
2026-09-30T15:22Z,904000,0.0,0.0,0.0,
2026-09-30T15:23Z,954003,0.0,0.0,0.0,
2026-09-30T15:24Z,1003991,0.0,0.0,0.0,
2026-09-30T15:25Z,1325306,0.0,0.0,0.0,
2026-09-30T15:26Z,1116516,0.0,0.0,0.0,
2026-09-30T15:27Z,1166477,0.0,0.0,0.0,
2026-09-30T15:28Z,1216458,0.0,0.0,0.0,
2026-09-30T15:29Z,1427931,0.0,0.0,0.0,
2026-09-30T15:30Z,1491866,0.0,0.0,0.0,
2026-09-30T15:31Z,1378893,0.0,0.0,0.0,
2026-09-30T15:32Z,1428899,0.0,0.0,0.0,
2026-09-30T15:33Z,1478866,0.0,0.0,0.0,
2026-09-30T15:34Z,1528858,0.0,0.0,0.0,
2026-09-30T15:35Z,1779340,0.0,0.0,0.0,
2026-09-30T15:36Z,1635022,0.0,0.0,0.0,
2026-09-30T15:37Z,1684959,0.0,0.0,0.0,
2026-09-30T15:38Z,1078815,0.0,0.0,0.0,
2026-09-30T15:39Z,1542269,0.0,0.0,0.0,
2026-09-30T15:40Z,2039889,0.0,0.0,0.0,
2026-09-30T15:41Z,1160068,0.0,0.0,0.0,
2026-09-30T15:42Z,1657699,0.0,0.0,0.0,
2026-09-30T15:43Z,1940902,0.0,0.0,0.0,
2026-09-30T15:44Z,30076,0.0,0.0,0.0,
2026-09-30T15:45Z,378569,0.0,0.0,0.0,
2026-09-30T15:46Z,426472,0.0,0.0,0.0,
2026-09-30T15:47Z,450850,0.0,0.0,0.0,
2026-09-30T15:48Z,574560,0.0,0.0,0.0,
2026-09-30T15:49Z,721570,0.0,0.0,0.0,
2026-09-30T15:50Z,738009,0.0,0.0,0.0,
2026-09-30T15:51Z,731146,0.0,0.0,0.0,
2026-09-30T15:52Z,702523,0.0,0.0,0.0,
2026-09-30T15:53Z,948242,0.0,0.0,0.0,
2026-09-30T15:54Z,814623,0.0,0.0,0.0,
2026-09-30T15:55Z,864412,0.0,0.0,0.0,
2026-09-30T15:56Z,1150557,0.0,0.0,0.0,
2026-09-30T15:57Z,1228327,0.0,0.0,0.0,
2026-09-30T15:58Z,1038644,0.0,0.0,0.0,
2026-09-30T15:59Z,1368264,0.0,0.0,0.0,
2026-09-30T16:00Z,1297627,0.0,0.0,0.0,
2026-09-30T16:01Z,1053468,0.0,0.0,0.0,
2026-09-30T16:02Z,933018,0.0,0.0,0.0,
2026-09-30T16:03Z,1123568,0.0,0.0,0.0,
2026-09-30T16:04Z,1331160,0.0,0.0,0.0,
2026-09-30T16:05Z,1205970,0.0,0.0,0.0,
2026-09-30T16:06Z,1424531,0.0,0.0,0.0,
2026-09-30T16:07Z,1101104,0.0,0.0,0.0,
2026-09-30T16:08Z,1511737,0.0,0.0,0.0,
2026-09-30T16:09Z,1561546,0.0,0.0,0.0,
2026-09-30T16:10Z,1611342,0.0,0.0,0.0,
2026-09-30T16:11Z,1661178,0.0,0.0,0.0,
2026-09-30T16:12Z,1928030,0.0,0.0,0.0,
2026-09-30T16:13Z,1767016,0.0,0.0,0.0,
2026-09-30T16:14Z,1816792,0.0,0.0,0.0,
2026-09-30T16:15Z,1866567,0.0,0.0,0.0,
2026-09-30T16:16Z,1674463,0.0,0.0,0.0,
2026-09-30T16:17Z,973760,0.0,0.0,0.0,
2026-09-30T16:18Z,60182,0.0,0.0,0.0,
2026-09-30T16:19Z,386352,0.0,0.0,0.0,
2026-09-30T16:20Z,384256,0.0,0.0,0.0,
2026-09-30T16:21Z,446886,0.0,0.0,0.0,
2026-09-30T16:22Z,629445,0.0,0.0,0.0,
2026-09-30T16:23Z,722704,0.0,0.0,0.0,
2026-09-30T16:24Z,814455,0.0,0.0,0.0,
2026-09-30T16:25Z,650646,0.0,0.0,0.0,
2026-09-30T16:26Z,0,0.0,0.0,0.0,
2026-09-30T16:27Z,520064,0.0,0.0,0.0,
2026-09-30T16:28Z,1025223,0.0,0.0,0.0,
2026-09-30T16:29Z,1011899,0.0,0.0,0.0,
2026-09-30T16:30Z,975660,0.0,0.0,0.0,
2026-09-30T16:31Z,1038255,0.0,0.0,0.0,
2026-09-30T16:32Z,1225823,0.0,0.0,0.0,
2026-09-30T16:33Z,1302188,0.0,0.0,0.0,
2026-09-30T16:34Z,1096752,0.0,0.0,0.0,
2026-09-30T16:35Z,1145606,0.0,0.0,0.0,
2026-09-30T16:36Z,1500671,0.0,0.0,0.0,
2026-09-30T16:37Z,1255499,0.0,0.0,0.0,
2026-09-30T16:38Z,1304336,0.0,0.0,0.0,
2026-09-30T16:39Z,670484,0.0,0.0,0.0,
2026-09-30T16:40Z,1377608,0.0,0.0,0.0,
2026-09-30T16:41Z,1426459,0.0,0.0,0.0,
2026-09-30T16:42Z,731550,0.0,0.0,0.0,
2026-09-30T16:44Z,741554,0.0,0.0,0.0,
2026-09-30T17:00Z,1278322,0.0,0.0,0.0,
2026-09-30T17:01Z,2466707,0.0,0.0,0.0,
2026-09-30T17:02Z,2209874,0.0,0.0,0.0,
2026-09-30T17:03Z,2311056,0.0,0.0,0.0,
2026-09-30T17:04Z,2230866,0.0,0.0,0.0,
2026-09-30T17:05Z,1912293,0.0,0.0,0.0,
2026-09-30T17:06Z,3184988,0.0,0.0,0.0,
2026-09-30T17:07Z,2769374,0.0,0.0,0.0,
2026-09-30T17:08Z,3391101,0.0,0.0,0.0,
2026-09-30T17:09Z,3008301,0.0,0.0,0.0,
2026-09-30T17:10Z,2678909,0.0,0.0,0.0,
2026-09-30T17:11Z,3260031,0.0,0.0,0.0,
2026-09-30T17:12Z,1075127,0.0,0.0,0.0,
2026-09-30T17:13Z,962634,0.0,0.0,0.0,
2026-09-30T17:14Z,957081,0.0,0.0,0.0,
2026-09-30T17:15Z,1279668,0.0,0.0,0.0,
2026-09-30T17:16Z,1411955,0.0,0.0,0.0,
2026-09-30T17:17Z,1222738,0.0,0.0,0.0,
2026-09-30T17:18Z,1888880,0.0,0.0,0.0,
2026-09-30T17:19Z,1600372,0.0,0.0,0.0,
2026-09-30T17:20Z,1516129,0.0,0.0,0.0,
2026-09-30T17:21Z,1874944,0.0,0.0,0.0,
2026-09-30T17:22Z,2132726,0.0,0.0,0.0,
2026-09-30T17:23Z,1714240,0.0,0.0,0.0,
2026-09-30T17:24Z,2267632,0.0,0.0,0.0,
2026-09-30T17:25Z,2592292,0.0,0.0,0.0,
2026-09-30T17:26Z,2038313,0.0,0.0,0.0,
2026-09-30T17:27Z,2167853,0.0,0.0,0.0,
2026-09-30T17:28Z,1902287,0.0,0.0,0.0,
2026-09-30T17:29Z,2033507,0.0,0.0,0.0,
2026-09-30T17:30Z,2470152,0.0,0.0,0.0,
2026-09-30T17:31Z,1972000,0.0,0.0,0.0,
2026-09-30T17:32Z,2305248,0.0,0.0,0.0,
2026-09-30T17:33Z,2671818,0.0,0.0,0.0,
2026-09-30T17:34Z,1900373,0.0,0.0,0.0,
2026-09-30T17:35Z,1889425,0.0,0.0,0.0,
2026-09-30T17:36Z,495370,0.0,0.0,0.0,
2026-09-30T17:39Z,587351,0.0,0.0,0.0,
2026-09-30T17:40Z,2649586,0.0,0.0,0.0,
2026-09-30T17:41Z,2565976,0.0,0.0,0.0,
2026-09-30T17:42Z,2761194,0.0,0.0,0.0,
2026-09-30T17:43Z,2854889,0.0,0.0,0.0,
2026-09-30T17:44Z,3074728,0.0,0.0,0.0,
2026-09-30T17:45Z,2916415,0.0,0.0,0.0,
2026-09-30T17:46Z,2805428,0.0,0.0,0.0,
2026-09-30T17:47Z,2785453,0.0,0.0,0.0,
2026-09-30T17:48Z,3069694,0.0,0.0,0.0,
2026-09-30T17:49Z,3062508,0.0,0.0,0.0,
2026-09-30T17:50Z,2004876,0.0,0.0,0.0,
2026-09-30T17:51Z,832182,0.0,0.0,0.0,
2026-09-30T17:52Z,1503070,0.0,0.0,0.0,
2026-09-30T17:53Z,1162894,0.0,0.0,0.0,
2026-09-30T17:54Z,1561875,0.0,0.0,0.0,
2026-09-30T17:55Z,1747660,0.0,0.0,0.0,
2026-09-30T17:56Z,1699949,0.0,0.0,0.0,
2026-09-30T17:57Z,1602220,0.0,0.0,0.0,
2026-09-30T17:58Z,1779536,0.0,0.0,0.0,
2026-09-30T17:59Z,1954892,0.0,0.0,0.0,
2026-09-30T18:00Z,2119071,0.0,0.0,0.0,
2026-09-30T18:01Z,1911307,0.0,0.0,0.0,
2026-09-30T18:02Z,2081069,0.0,0.0,0.0,
2026-09-30T18:03Z,1774001,0.0,0.0,0.0,
2026-09-30T18:04Z,2547904,0.0,0.0,0.0,
2026-09-30T18:05Z,2107302,0.0,0.0,0.0,
2026-09-30T18:06Z,2568104,0.0,0.0,0.0,
2026-09-30T18:07Z,2541656,0.0,0.0,0.0,
2026-09-30T18:08Z,2360296,0.0,0.0,0.0,
2026-09-30T18:09Z,2084693,0.0,0.0,0.0,
2026-09-30T18:10Z,2481546,0.0,0.0,0.0,
2026-09-30T18:11Z,2632810,0.0,0.0,0.0,
2026-09-30T18:12Z,2989411,0.0,0.0,0.0,
2026-09-30T18:13Z,2457174,0.0,0.0,0.0,
2026-09-30T18:14Z,2411401,0.0,0.0,0.0,
2026-09-30T18:15Z,2874736,0.0,0.0,0.0,
2026-09-30T18:16Z,2223063,0.0,0.0,0.0,
2026-09-30T18:17Z,2363181,0.0,0.0,0.0,
2026-09-30T18:18Z,2306462,0.0,0.0,0.0,
2026-09-30T18:19Z,2047984,0.0,0.0,0.0,
2026-09-30T18:20Z,2349420,0.0,0.0,0.0,
2026-09-30T18:21Z,2498069,0.0,0.0,0.0,
2026-09-30T18:22Z,2038421,0.0,0.0,0.0,
2026-09-30T18:23Z,785834,0.0,0.0,0.0,
2026-09-30T18:24Z,894298,0.0,0.0,0.0,
2026-09-30T18:25Z,1244788,0.0,0.0,0.0,
2026-09-30T18:26Z,779696,0.0,0.0,0.0,
2026-09-30T18:27Z,846922,0.0,0.0,0.0,
2026-09-30T18:28Z,1058838,0.0,0.0,0.0,
2026-09-30T18:29Z,1205985,0.0,0.0,0.0,
2026-09-30T18:30Z,1038422,0.0,0.0,0.0,
2026-09-30T18:31Z,884788,0.0,0.0,0.0,
2026-09-30T18:32Z,1348638,0.0,0.0,0.0,
2026-09-30T18:33Z,1051334,0.0,0.0,0.0,
2026-09-30T18:34Z,1491275,0.0,0.0,0.0,
2026-09-30T18:35Z,748851,0.0,0.0,0.0,
2026-09-30T19:25Z,402649,0.0,0.0,0.0,
2026-09-30T19:26Z,2052938,0.0,0.0,0.0,
2026-09-30T19:27Z,2563321,0.0,0.0,0.0,
2026-09-30T19:28Z,2782109,0.0,0.0,0.0,
2026-09-30T19:29Z,2898209,0.0,0.0,0.0,
2026-09-30T19:30Z,2933869,0.0,0.0,0.0,
2026-09-30T19:31Z,4425753,0.0,0.0,0.0,
2026-09-30T19:32Z,2335407,0.0,0.0,0.0,
2026-09-30T19:33Z,2657282,0.0,0.0,0.0,
2026-09-30T19:34Z,3596075,0.0,0.0,0.0,
2026-09-30T19:35Z,2502791,0.0,0.0,0.0,
2026-09-30T19:36Z,696839,0.0,0.0,0.0,
2026-09-30T20:59Z,3014579692,0.0,100.0,100.0,3.317
2026-10-02T03:35Z,1065414236,0.0,40.0,40.0,3.754
2026-10-02T22:51Z,0,0.0,0.0,0.0,
2026-10-02T22:52Z,0,0.0,0.0,0.0,
